240,170
250,170
260,170
270,170
280,170
290,170
300,170
310,170
320,170
330,170
340,170
350,170
360,170
370,170
380,170
390,170
400,170
400,180
390,180
380,180
370,180
360,180
350,180
340,180
330,180
320,180
310,180
300,180
290,180
280,180
270,180
260,180
250,180
240,180
230,180
220,180
210,180
200,180
190,180
180,180
170,180
160,180
150,180
140,180
130,180
120,180
110,180
100,180
90,180
80,180
70,180
60,180
50,180
40,180
30,180
20,180
10,180
10,190
20,190
30,190
40,190
50,190
60,190
70,190
80,190
90,190
100,190
110,190
120,190
130,190
140,190
150,190
160,190
170,190
180,190
190,190
200,190
210,190
220,190
230,190
240,190
250,190
260,190
270,190
280,190
290,190
300,190
310,190
320,190
330,190
340,190
350,190
360,190
370,190
380,190
390,190
400,190
400,200
390,200
380,200
370,200
360,200
350,200
340,200
330,200
320,200
310,200
300,200
290,200
280,200
270,200
260,200
250,200
240,200
230,200
220,200
210,200
200,200
190,200
180,200
170,200
160,200
150,200
140,200
130,200
120,200
110,200
100,200
90,200
80,200
70,200
60,200
50,200
40,200
30,200
20,200
10,200
10,210
20,210
30,210
40,210
50,210
60,210
70,210
80,210
90,210
100,210
110,210
120,210
130,210
140,210
150,210
160,210
170,210
180,210
190,210
200,210
210,210
220,210
230,210
240,210
250,210
260,210
270,210
280,210
290,210
300,210
310,210
320,210
330,210
340,210
350,210
360,210
370,210
380,210
390,210
400,210
400,220
390,220
380,220
370,220
360,220
350,220
340,220
330,220
320,220
310,220
300,220
290,220
280,220
270,220
260,220
250,220
240,220
230,220
220,220
210,220
200,220
190,220
180,220
170,220
160,220
150,220
140,220
130,220
120,220
110,220
100,220
90,220
80,220
70,220
60,220
50,220
40,220
30,220
20,220
10,220
10,230
20,230
30,230
40,230
50,230
60,230
70,230
80,230
90,230
100,230
110,230
120,230
130,230
140,230
150,230
160,230
170,230
180,230
190,230
200,230
210,230
220,230
230,230
240,230
250,230
260,230
270,230
280,230
290,230
300,230
310,230
320,230
330,230
340,230
350,230
360,230
370,230
380,230
390,230
400,230
400,240
390,240
380,240
370,240
360,240
350,240
340,240
330,240
320,240
310,240
300,240
290,240
280,240
270,240
260,240
250,240
240,240
230,240
220,240
210,240
200,240
190,240
180,240
170,240
160,240
150,240
140,240
130,240
120,240
110,240
100,240
90,240
80,240
70,240
60,240
50,240
40,240
30,240
20,240
10,240
10,250
20,250
30,250
40,250
50,250
60,250
70,250
80,250
90,250
100,250
110,250
120,250
130,250
140,250
150,250
160,250
170,250
180,250
190,250
200,250
210,250
220,250
230,250
240,250
250,250
260,250
270,250
280,250
290,250
300,250
310,250
320,250
330,250
340,250
350,250
360,250
370,250
380,250
390,250
400,250
400,260
390,260
380,260
370,260
360,260
350,260
340,260
330,260
320,260
310,260
300,260
290,260
280,260
270,260
260,260
250,260
240,260
230,260
220,260
210,260
200,260
190,260
180,260
170,260
160,260
150,260
140,260
130,260
120,260
110,260
100,260
90,260
80,260
70,260
60,260
50,260
40,260
30,260
20,260
10,260
10,270
20,270
30,270
40,270
50,270
60,270
70,270
80,270
90,270
100,270
110,270
120,270
130,270
140,270
150,270
160,270
170,270
180,270
190,270
200,270
210,270
220,270
230,270
240,270
250,270
260,270
270,270
280,270
290,270
300,270
310,270
320,270
330,270
340,270
350,270
360,270
370,270
380,270
390,270
400,270
400,280
390,280
380,280
370,280
360,280
350,280
340,280
330,280
320,280
310,280
300,280
290,280
280,280
270,280
260,280
250,280
240,280
230,280
220,280
210,280
200,280
190,280
180,280
170,280
160,280
150,280
140,280
130,280
120,280
110,280
100,280
90,280
80,280
70,280
60,280
50,280
40,280
30,280
20,280
10,280
10,290
20,290
30,290
40,290
50,290
60,290
70,290
80,290
90,290
100,290
110,290
120,290
130,290
140,290
150,290
160,290
170,290
180,290
190,290
200,290
210,290
220,290
230,290
240,290
250,290
260,290
270,290
280,290
290,290
300,290
310,290
320,290
330,290
340,290
350,290
360,290
370,290
380,290
390,290
400,290
400,300
390,300
380,300
370,300
360,300
350,300
340,300
330,300
320,300
310,300
300,300
290,300
280,300
270,300
260,300
250,300
240,300
230,300
220,300
210,300
200,300
190,300
180,300
170,300
160,300
150,300
140,300
130,300
120,300
110,300
100,300
90,300
80,300
70,300
60,300
50,300
40,300
30,300
20,300
10,300
10,310
20,310
30,310
40,310
50,310
60,310
70,310
80,310
90,310
100,310
110,310
120,310
130,310
140,310
150,310
160,310
170,310
180,310
190,310
200,310
210,310
220,310
230,310
240,310
250,310
260,310
270,310
280,310
290,310
300,310
310,310
320,310
330,310
340,310
350,310
360,310
370,310
380,310
390,310
400,310
400,320
390,320
380,320
370,320
360,320
350,320
340,320
330,320
320,320
310,320
300,320
290,320
280,320
270,320
260,320
250,320
240,320
230,320
220,320
210,320
200,320
190,320
180,320
170,320
160,320
150,320
140,320
130,320
120,320
110,320
100,320
90,320
80,320
70,320
60,320
50,320
40,320
30,320
20,320
10,320
10,330
20,330
30,330
40,330
50,330
60,330
70,330
80,330
90,330
100,330
110,330
120,330
130,330
140,330
150,330
160,330
170,330
180,330
190,330
200,330
210,330
220,330
230,330
240,330
250,330
260,330
270,330
280,330
290,330
300,330
310,330
320,330
330,330
340,330
350,330
360,330
370,330
380,330
390,330
400,330
400,340
390,340
380,340
370,340
360,340
350,340
340,340
330,340
320,340
310,340
300,340
290,340
280,340
270,340
260,340
250,340
240,340
230,340
220,340
210,340
200,340
190,340
180,340
170,340
160,340
150,340
140,340
130,340
120,340
110,340
100,340
90,340
80,340
70,340
60,340
50,340
40,340
30,340
20,340
10,340
10,350
20,350
30,350
40,350
50,350
60,350
70,350
80,350
90,350
100,350
110,350
120,350
130,350
140,350
150,350
160,350
170,350
180,350
190,350
200,350
210,350
220,350
230,350
240,350
250,350
260,350
270,350
280,350
290,350
300,350
310,350
320,350
330,350
340,350
350,350
360,350
370,350
380,350
390,350
400,350
400,360
390,360
380,360
370,360
360,360
350,360
340,360
330,360
320,360
310,360
300,360
290,360
280,360
270,360
260,360
250,360
240,360
230,360
220,360
210,360
200,360
190,360
180,360
170,360
160,360
150,360
140,360
130,360
120,360
110,360
100,360
90,360
80,360
70,360
60,360
50,360
40,360
30,360
20,360
10,360
10,370
20,370
30,370
40,370
50,370
60,370
70,370
80,370
90,370
100,370
110,370
120,370
130,370
140,370
150,370
160,370
170,370
180,370
190,370
200,370
210,370
220,370
230,370
240,370
250,370
260,370
270,370
280,370
290,370
300,370
310,370
320,370
330,370
340,370
350,370
360,370
370,370
380,370
390,370
400,370
400,380
10,10
